epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,4907.66,0.82886,0.82856,0.00973,0.77714,0.56262,0.65566,0.50367,1.03286,1.66389,0.01206,0.00514,0.00514,0.00514
83,4967.26,0.81041,0.84076,0.00943,0.77477,0.5449,0.65373,0.4997,1.05222,1.66627,0.01243,0.00508,0.00508,0.00508
84,5026.92,0.81701,0.83082,0.00962,0.8319,0.5348,0.66209,0.50738,1.05226,1.67512,0.01244,0.00502,0.00502,0.00502
85,5086.66,0.82293,0.82612,0.00976,0.76259,0.55735,0.65635,0.50756,1.01499,1.66592,0.01179,0.00496,0.00496,0.00496
86,5146.32,0.80499,0.81541,0.00947,0.7357,0.55708,0.65218,0.49869,1.07186,1.70644,0.01264,0.0049,0.0049,0.0049
87,5205.96,0.80815,0.82272,0.00956,0.77985,0.56012,0.65292,0.49665,1.05437,1.67036,0.01254,0.00484,0.00484,0.00484
88,5265.57,0.80769,0.81344,0.00947,0.79066,0.55099,0.65894,0.50483,1.0411,1.67991,0.01217,0.00478,0.00478,0.00478
89,5325.19,0.8093,0.814,0.00953,0.80042,0.55251,0.66585,0.51793,1.03166,1.70505,0.0121,0.00472,0.00472,0.00472
90,5384.88,0.78293,0.80533,0.00921,0.82,0.5449,0.66091,0.5092,1.04431,1.69384,0.01222,0.00466,0.00466,0.00466
91,5444.51,0.78606,0.78864,0.00902,0.78688,0.56925,0.65551,0.50585,1.05328,1.68378,0.01241,0.0046,0.0046,0.0046
92,5504.12,0.77817,0.76578,0.00892,0.75853,0.56621,0.65426,0.49596,1.05597,1.77613,0.01265,0.00454,0.00454,0.00454
93,5563.7,0.77403,0.76228,0.00908,0.79503,0.57856,0.6673,0.50922,1.07296,1.70965,0.01277,0.00448,0.00448,0.00448
94,5623.34,0.7783,0.77172,0.00901,0.80625,0.53425,0.63437,0.4911,1.0653,1.83053,0.01248,0.00442,0.00442,0.00442
95,5682.88,0.76792,0.77543,0.00905,0.79172,0.5586,0.66356,0.50989,1.05729,1.74314,0.01227,0.00436,0.00436,0.00436
96,5742.47,0.77284,0.76762,0.00901,0.79097,0.56444,0.66435,0.51363,1.05711,1.69311,0.01242,0.0043,0.0043,0.0043
97,5801.98,0.76989,0.76099,0.00902,0.73972,0.57965,0.6564,0.50895,1.03554,1.75112,0.01212,0.00424,0.00424,0.00424
98,5861.52,0.76941,0.76217,0.0091,0.77797,0.55708,0.64519,0.49844,1.05371,1.78608,0.01252,0.00418,0.00418,0.00418
99,5921.04,0.7576,0.75156,0.00888,0.75769,0.58295,0.65646,0.50423,1.08325,1.72424,0.01298,0.00412,0.00412,0.00412
100,5980.55,0.7561,0.76428,0.00899,0.77969,0.5656,0.65293,0.50836,1.06336,1.743,0.0125,0.00406,0.00406,0.00406
101,6040.11,0.75099,0.72262,0.00869,0.77221,0.58823,0.66447,0.51638,1.04158,1.792,0.01234,0.004,0.004,0.004
102,6099.71,0.7487,0.72986,0.00864,0.8024,0.58099,0.66948,0.51756,1.04957,1.70655,0.01256,0.00394,0.00394,0.00394
103,6159.29,0.74469,0.74304,0.00883,0.80635,0.54795,0.66179,0.51968,1.04149,1.82556,0.01223,0.00388,0.00388,0.00388
104,6218.91,0.73611,0.71557,0.00874,0.77158,0.58096,0.6612,0.52037,1.06552,1.75406,0.01254,0.00382,0.00382,0.00382
105,6278.5,0.73759,0.73228,0.00874,0.74074,0.57382,0.6499,0.51415,1.04619,1.8175,0.01235,0.00376,0.00376,0.00376
106,6338.01,0.73172,0.73302,0.00841,0.75262,0.56925,0.66156,0.51567,1.06142,1.83025,0.01248,0.0037,0.0037,0.0037
107,6397.6,0.73144,0.72647,0.0085,0.80216,0.53272,0.64791,0.50851,1.0466,1.87178,0.01223,0.00364,0.00364,0.00364
108,6457.17,0.72809,0.71209,0.00858,0.81405,0.55305,0.64775,0.50593,1.03777,1.92716,0.01205,0.00358,0.00358,0.00358
109,6516.74,0.71774,0.71556,0.00849,0.76018,0.55965,0.64281,0.49839,1.04492,1.90094,0.01239,0.00352,0.00352,0.00352
110,6576.29,0.71908,0.69057,0.00838,0.78942,0.56773,0.66875,0.52191,1.0474,1.81878,0.01234,0.00346,0.00346,0.00346
111,6635.94,0.71698,0.7047,0.00837,0.78324,0.56621,0.65704,0.50886,1.03703,1.85923,0.01214,0.0034,0.0034,0.0034
112,6695.46,0.7173,0.70191,0.00829,0.75472,0.57136,0.6573,0.50858,1.03757,1.87785,0.01219,0.00334,0.00334,0.00334
113,6755.01,0.71477,0.68948,0.00822,0.79915,0.54947,0.64186,0.50008,1.05837,1.8957,0.01265,0.00328,0.00328,0.00328
114,6814.51,0.71277,0.69261,0.00836,0.75322,0.56213,0.64296,0.50563,1.05667,1.9266,0.01259,0.00322,0.00322,0.00322
115,6874.08,0.70802,0.68267,0.0083,0.77413,0.57839,0.65445,0.51016,1.04147,1.86772,0.01239,0.00316,0.00316,0.00316
116,6933.67,0.70729,0.69176,0.00821,0.80529,0.56027,0.66178,0.51986,1.0288,1.86624,0.01203,0.0031,0.0031,0.0031
117,6993.2,0.6857,0.67018,0.00797,0.8075,0.56188,0.66547,0.51805,1.046,1.8393,0.01226,0.00304,0.00304,0.00304
118,7052.86,0.69843,0.6679,0.00807,0.75249,0.58752,0.65312,0.50836,1.05136,1.91967,0.01243,0.00298,0.00298,0.00298
119,7112.49,0.68615,0.65981,0.008,0.75456,0.5896,0.66822,0.51929,1.0399,1.80925,0.01231,0.00292,0.00292,0.00292
120,7172.17,0.68711,0.66665,0.0079,0.75544,0.60274,0.66378,0.51665,1.06511,1.79259,0.01272,0.00286,0.00286,0.00286
121,7231.9,0.67639,0.64022,0.00795,0.7876,0.56317,0.65426,0.50981,1.06313,1.87692,0.01265,0.0028,0.0028,0.0028
122,7291.57,0.67498,0.64861,0.00788,0.84927,0.54029,0.66032,0.50981,1.07308,1.85723,0.01281,0.00274,0.00274,0.00274
123,7351.22,0.67399,0.62823,0.00792,0.80709,0.54642,0.65655,0.50382,1.07686,1.86281,0.01281,0.00268,0.00268,0.00268
124,7410.82,0.66882,0.63532,0.0078,0.76679,0.56621,0.64654,0.50487,1.07759,1.95276,0.01274,0.00262,0.00262,0.00262
125,7470.41,0.66214,0.63746,0.00761,0.78454,0.56621,0.65889,0.51756,1.06941,1.86436,0.01257,0.00256,0.00256,0.00256
126,7530.01,0.66485,0.63254,0.00771,0.79523,0.55708,0.6554,0.50853,1.05352,1.92881,0.01253,0.0025,0.0025,0.0025
127,7589.61,0.66332,0.63536,0.00765,0.82229,0.54229,0.65785,0.51662,1.05656,1.91175,0.01254,0.00244,0.00244,0.00244
128,7649.25,0.65284,0.6247,0.00757,0.80939,0.56317,0.65499,0.51048,1.05918,1.9403,0.01251,0.00238,0.00238,0.00238
129,7708.91,0.65437,0.62744,0.00773,0.77961,0.56925,0.65383,0.51652,1.0464,1.96999,0.0123,0.00232,0.00232,0.00232
130,7768.55,0.65004,0.61083,0.00758,0.78364,0.57534,0.65392,0.51477,1.05509,1.97401,0.01253,0.00226,0.00226,0.00226
131,7828.25,0.64926,0.60772,0.0076,0.78556,0.57686,0.65957,0.51856,1.05288,1.94854,0.0124,0.0022,0.0022,0.0022
132,7887.84,0.6574,0.63258,0.00767,0.78113,0.56496,0.65902,0.51356,1.06552,1.9343,0.01266,0.00214,0.00214,0.00214
133,7947.57,0.63591,0.6038,0.00725,0.82275,0.55099,0.65954,0.51407,1.06851,1.96413,0.01267,0.00208,0.00208,0.00208
134,8007.4,0.63712,0.61747,0.00732,0.76893,0.57236,0.6535,0.51529,1.05073,1.99001,0.01257,0.00202,0.00202,0.00202
135,8067.21,0.63358,0.60029,0.00727,0.78991,0.56012,0.64938,0.51535,1.05106,1.98981,0.01253,0.00196,0.00196,0.00196
136,8127.01,0.62797,0.60546,0.00722,0.80163,0.55556,0.65144,0.50864,1.062,1.99666,0.0127,0.0019,0.0019,0.0019
137,8186.8,0.6348,0.58705,0.00728,0.79287,0.56012,0.64605,0.51426,1.05092,2.01114,0.01241,0.00184,0.00184,0.00184
138,8246.7,0.63201,0.6055,0.0073,0.82347,0.55556,0.64881,0.51233,1.06001,1.99028,0.0125,0.00178,0.00178,0.00178
139,8306.53,0.63614,0.59527,0.00741,0.8478,0.53415,0.64264,0.50769,1.05431,2.02577,0.01247,0.00172,0.00172,0.00172
140,8366.38,0.61179,0.57428,0.00706,0.8297,0.54873,0.6468,0.50735,1.05234,2.01939,0.01263,0.00166,0.00166,0.00166
141,8426.14,0.63187,0.59052,0.00716,0.80453,0.55556,0.64458,0.50854,1.07068,2.06806,0.01283,0.0016,0.0016,0.0016
142,8485.83,0.61507,0.58889,0.0071,0.78662,0.56012,0.64324,0.5104,1.06832,2.02356,0.01281,0.00154,0.00154,0.00154
143,8545.49,0.61232,0.57364,0.00712,0.78288,0.55979,0.644,0.51179,1.06245,2.04102,0.01265,0.00148,0.00148,0.00148
