epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,1029.04,0.80598,0.7132,0.00916,0.72,0.57839,0.63768,0.50506,0.97873,1.8367,0.0116,0.00574,0.00574,0.00574
73,1043.14,0.79385,0.71393,0.00908,0.71057,0.5792,0.64305,0.50805,1.02594,1.76821,0.01255,0.00568,0.00568,0.00568
74,1056.88,0.80511,0.71505,0.00913,0.73394,0.61492,0.6705,0.53186,0.97885,1.68569,0.01187,0.00562,0.00562,0.00562
75,1070.73,0.80631,0.71436,0.00921,0.73723,0.58295,0.6469,0.51537,0.98321,1.79679,0.0118,0.00556,0.00556,0.00556
76,1084.76,0.78122,0.70769,0.00883,0.77142,0.54947,0.62802,0.50426,1.01833,1.85317,0.0122,0.0055,0.0055,0.0055
77,1098.53,0.79008,0.71091,0.00889,0.75513,0.57382,0.64787,0.51679,0.99159,1.7317,0.01196,0.00544,0.00544,0.00544
78,1112.4,0.78812,0.70511,0.009,0.74291,0.58143,0.65437,0.51577,0.96432,1.71261,0.01148,0.00538,0.00538,0.00538
79,1126.46,0.78052,0.69071,0.00902,0.77527,0.55657,0.6555,0.51583,0.98339,1.83912,0.01205,0.00532,0.00532,0.00532
80,1140.37,0.78009,0.68924,0.00889,0.79501,0.54947,0.64498,0.51007,1.01461,1.88348,0.01241,0.00526,0.00526,0.00526
81,1154.35,0.77895,0.70321,0.00883,0.7479,0.58752,0.64808,0.51387,1.00816,1.77746,0.01215,0.0052,0.0052,0.0052
82,1168.35,0.76669,0.68799,0.00879,0.76781,0.5723,0.65004,0.51873,0.97664,1.80889,0.0118,0.00514,0.00514,0.00514
83,1182.17,0.76174,0.68094,0.00872,0.74372,0.58752,0.66079,0.52387,0.9814,1.76843,0.01181,0.00508,0.00508,0.00508
84,1196.04,0.75562,0.67911,0.00846,0.83568,0.52207,0.65503,0.53016,0.96427,1.80255,0.01177,0.00502,0.00502,0.00502
85,1209.76,0.75968,0.66929,0.0085,0.74911,0.58447,0.66151,0.52136,1.00278,1.82414,0.01225,0.00496,0.00496,0.00496
86,1223.29,0.7495,0.67323,0.00848,0.73724,0.57224,0.62973,0.50503,0.98731,1.9036,0.01196,0.0049,0.0049,0.0049
87,1237.08,0.7471,0.66211,0.00842,0.77862,0.56621,0.64918,0.5098,1.03591,1.80128,0.01259,0.00484,0.00484,0.00484
88,1250.81,0.75037,0.65949,0.00834,0.73247,0.59361,0.65918,0.52107,0.98379,1.81462,0.01208,0.00478,0.00478,0.00478
