epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,2248.88,0.78434,0.74074,0.00923,0.76271,0.60122,0.67659,0.54374,0.96673,1.66379,0.01141,0.00538,0.00538,0.00538
79,2277.47,0.76548,0.71083,0.00901,0.7366,0.61292,0.66541,0.53584,0.96593,1.68553,0.01167,0.00532,0.00532,0.00532
80,2305.86,0.77163,0.71573,0.00917,0.75447,0.61644,0.68208,0.54479,0.98198,1.61468,0.01186,0.00526,0.00526,0.00526
81,2334.3,0.75811,0.70377,0.00884,0.7728,0.60122,0.67285,0.53711,1.004,1.67583,0.01178,0.0052,0.0052,0.0052
82,2362.81,0.75991,0.69942,0.00889,0.76025,0.61035,0.67587,0.53853,0.99385,1.64985,0.01172,0.00514,0.00514,0.00514
83,2391.21,0.75075,0.70127,0.0087,0.76048,0.58447,0.67465,0.53468,0.99423,1.6143,0.01184,0.00508,0.00508,0.00508
84,2419.61,0.75237,0.70062,0.00879,0.76032,0.60274,0.67373,0.54043,0.98519,1.67983,0.01162,0.00502,0.00502,0.00502
85,2447.96,0.74768,0.71006,0.00875,0.81223,0.57078,0.67669,0.53383,0.99159,1.67609,0.01171,0.00496,0.00496,0.00496
86,2476.33,0.74927,0.68657,0.00884,0.73893,0.63166,0.68004,0.53996,0.97178,1.68319,0.01146,0.0049,0.0049,0.0049
87,2504.8,0.75253,0.70074,0.00891,0.77975,0.59513,0.68099,0.54577,0.98258,1.73245,0.01149,0.00484,0.00484,0.00484
88,2533.16,0.74131,0.69471,0.00866,0.8052,0.586,0.6818,0.54057,0.99371,1.66451,0.0119,0.00478,0.00478,0.00478
89,2561.56,0.73924,0.70263,0.00871,0.77776,0.60426,0.68566,0.54567,0.96825,1.677,0.01141,0.00472,0.00472,0.00472
90,2590.06,0.72237,0.68312,0.0085,0.80392,0.56925,0.66928,0.53778,0.96007,1.69568,0.01129,0.00466,0.00466,0.00466
91,2618.37,0.72215,0.66887,0.00828,0.75695,0.61035,0.67534,0.53723,0.986,1.71325,0.01156,0.0046,0.0046,0.0046
92,2647.18,0.71806,0.6528,0.00823,0.79316,0.60118,0.6839,0.5519,0.9927,1.69316,0.01171,0.00454,0.00454,0.00454
93,2675.63,0.71676,0.64854,0.00846,0.75235,0.61492,0.67366,0.53508,0.97873,1.64259,0.01155,0.00448,0.00448,0.00448
94,2703.98,0.71425,0.65955,0.00833,0.79353,0.59669,0.68068,0.54949,0.96535,1.71286,0.01156,0.00442,0.00442,0.00442
95,2732.29,0.71123,0.65856,0.00842,0.75295,0.58904,0.67044,0.54087,0.98681,1.78978,0.01151,0.00436,0.00436,0.00436
96,2760.66,0.7128,0.65918,0.00831,0.80141,0.57123,0.67613,0.54044,1.02097,1.68469,0.01221,0.0043,0.0043,0.0043
97,2789.04,0.71369,0.65168,0.00835,0.80387,0.57686,0.67083,0.53489,1.02422,1.75289,0.01231,0.00424,0.00424,0.00424
98,2817.39,0.71081,0.64844,0.00836,0.76792,0.59933,0.67987,0.55005,0.99359,1.74267,0.01184,0.00418,0.00418,0.00418
99,2845.84,0.70815,0.63555,0.00839,0.74655,0.61422,0.67762,0.53984,1.01828,1.80703,0.01223,0.00412,0.00412,0.00412
100,2874.19,0.69704,0.64416,0.00832,0.7482,0.60883,0.66045,0.53549,0.97984,1.84056,0.01151,0.00406,0.00406,0.00406
101,2902.58,0.6926,0.61727,0.00804,0.76631,0.59513,0.67828,0.54993,1.00253,1.70763,0.0121,0.004,0.004,0.004
102,2931.06,0.69071,0.62588,0.00797,0.71731,0.621,0.67296,0.53873,0.96686,1.77475,0.01142,0.00394,0.00394,0.00394
103,2959.47,0.68881,0.63176,0.00815,0.73296,0.60993,0.66626,0.54022,0.96585,1.81986,0.01158,0.00388,0.00388,0.00388
104,2987.82,0.67502,0.62216,0.00803,0.72236,0.61382,0.67067,0.53886,1.01038,1.81034,0.01206,0.00382,0.00382,0.00382
105,3016.2,0.6818,0.61828,0.00807,0.77836,0.55708,0.65157,0.5306,1.00448,1.87395,0.01199,0.00376,0.00376,0.00376
106,3044.59,0.6762,0.62112,0.00783,0.77812,0.58716,0.67041,0.54313,1.00361,1.84452,0.01205,0.0037,0.0037,0.0037
107,3073,0.67695,0.61666,0.00782,0.8147,0.54642,0.65802,0.53703,0.98586,1.92082,0.01164,0.00364,0.00364,0.00364
108,3101.52,0.67704,0.60644,0.00799,0.77222,0.57991,0.67316,0.5448,1.00264,1.82586,0.01204,0.00358,0.00358,0.00358
109,3130,0.66934,0.60646,0.00789,0.75984,0.61035,0.66281,0.53412,1.01044,1.81858,0.0119,0.00352,0.00352,0.00352
110,3158.39,0.67002,0.59576,0.00785,0.78031,0.60122,0.6825,0.55107,1.01501,1.78718,0.0121,0.00346,0.00346,0.00346
111,3186.76,0.66695,0.60417,0.0078,0.75651,0.60533,0.68195,0.54533,0.9968,1.74806,0.01174,0.0034,0.0034,0.0034
112,3215.24,0.66473,0.59336,0.00769,0.79995,0.57686,0.67713,0.54852,1.01321,1.81813,0.0119,0.00334,0.00334,0.00334
113,3243.57,0.65818,0.59719,0.0076,0.82386,0.5624,0.67253,0.54366,1.01212,1.81864,0.01186,0.00328,0.00328,0.00328
114,3272.5,0.66303,0.59502,0.00781,0.73538,0.60578,0.66628,0.53623,1.00327,1.88475,0.01204,0.00322,0.00322,0.00322
115,3300.93,0.65575,0.60393,0.00775,0.77286,0.60077,0.67252,0.54321,1.00332,1.81765,0.0121,0.00316,0.00316,0.00316
116,3329.37,0.6553,0.59494,0.00765,0.77873,0.57534,0.66318,0.53356,0.99264,1.90525,0.01199,0.0031,0.0031,0.0031
117,3357.74,0.64176,0.58293,0.00752,0.79053,0.59166,0.65908,0.53231,0.99987,1.84916,0.01215,0.00304,0.00304,0.00304
118,3386.04,0.64101,0.58478,0.00741,0.78914,0.58103,0.64952,0.53004,1.00179,1.90351,0.01214,0.00298,0.00298,0.00298
119,3414.35,0.63594,0.56708,0.00741,0.76347,0.6092,0.67607,0.54715,1.00462,1.8303,0.01205,0.00292,0.00292,0.00292
120,3442.7,0.63603,0.56079,0.00736,0.73692,0.60116,0.65892,0.52882,0.99153,1.85971,0.01194,0.00286,0.00286,0.00286
121,3471.07,0.62982,0.54927,0.00745,0.81076,0.57534,0.66734,0.54462,1.01806,1.81964,0.0122,0.0028,0.0028,0.0028
122,3499.42,0.62524,0.54718,0.00728,0.7875,0.58143,0.67121,0.54373,0.99522,1.87123,0.01189,0.00274,0.00274,0.00274
123,3527.71,0.62286,0.54966,0.00734,0.78184,0.59817,0.67084,0.54537,0.99174,1.82485,0.01192,0.00268,0.00268,0.00268
124,3556,0.62134,0.55227,0.00729,0.78792,0.586,0.66513,0.54131,0.99066,1.93931,0.01176,0.00262,0.00262,0.00262
125,3584.38,0.61373,0.54354,0.00714,0.78354,0.58904,0.66674,0.54179,1.00783,1.95035,0.01208,0.00256,0.00256,0.00256
126,3612.78,0.6206,0.54862,0.00723,0.79014,0.57839,0.67541,0.55379,1.00508,1.85124,0.01212,0.0025,0.0025,0.0025
127,3641.22,0.61848,0.54655,0.00719,0.82894,0.56621,0.6782,0.55021,1.00643,1.82009,0.01205,0.00244,0.00244,0.00244
128,3669.63,0.60859,0.52782,0.00713,0.77901,0.59556,0.67486,0.55016,1.01492,1.83253,0.0122,0.00238,0.00238,0.00238
129,3697.9,0.61422,0.53519,0.00732,0.80218,0.5987,0.67738,0.55508,1.01168,1.82451,0.01223,0.00232,0.00232,0.00232
130,3726.22,0.60444,0.52538,0.0071,0.77003,0.6065,0.67607,0.55618,1.00344,1.8486,0.01212,0.00226,0.00226,0.00226
