epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,5796.06,0.79057,0.7934,0.00912,0.73528,0.55805,0.64537,0.5095,1.01614,1.74344,0.01212,0.00454,0.00454,0.00454
93,5858.94,0.78333,0.78998,0.00929,0.70279,0.60122,0.64345,0.50692,1.02534,1.74651,0.01224,0.00448,0.00448,0.00448
94,5921.85,0.79215,0.80381,0.0092,0.75351,0.58143,0.65843,0.51379,1.00111,1.70662,0.01183,0.00442,0.00442,0.00442
95,5984.73,0.7813,0.79515,0.00925,0.74649,0.56469,0.66078,0.51326,1.0304,1.72124,0.01255,0.00436,0.00436,0.00436
96,6047.67,0.78078,0.78833,0.00919,0.70527,0.60578,0.65466,0.51521,1.02808,1.76348,0.01222,0.0043,0.0043,0.0043
97,6110.56,0.78252,0.7874,0.00926,0.69603,0.60993,0.65512,0.51803,0.99494,1.6506,0.0118,0.00424,0.00424,0.00424
98,6173.48,0.77881,0.78726,0.00913,0.69684,0.61948,0.66316,0.51688,1.02521,1.66744,0.01231,0.00418,0.00418,0.00418
99,6236.21,0.7677,0.77331,0.00903,0.768,0.57991,0.66347,0.51933,1.02834,1.65287,0.0122,0.00412,0.00412,0.00412
100,6299.03,0.76064,0.78512,0.009,0.77149,0.54642,0.64246,0.50708,1.04373,1.76043,0.01238,0.00406,0.00406,0.00406
101,6361.88,0.75904,0.75295,0.00879,0.78656,0.57078,0.65888,0.51581,1.05999,1.71612,0.01264,0.004,0.004,0.004
102,6424.79,0.76048,0.73938,0.00878,0.7231,0.57839,0.66402,0.51968,1.03546,1.68452,0.01221,0.00394,0.00394,0.00394
103,6487.67,0.7563,0.75468,0.00899,0.73822,0.58143,0.65232,0.51698,1.03675,1.81071,0.01197,0.00388,0.00388,0.00388
104,6550.57,0.748,0.73522,0.00893,0.73807,0.59056,0.66032,0.52903,1.02117,1.72514,0.01189,0.00382,0.00382,0.00382
105,6613.47,0.75617,0.73512,0.00902,0.78039,0.56621,0.65869,0.51955,1.02159,1.7478,0.01192,0.00376,0.00376,0.00376
106,6676.38,0.75014,0.74028,0.00874,0.79983,0.55954,0.66051,0.51799,1.022,1.79329,0.01212,0.0037,0.0037,0.0037
107,6739.29,0.7433,0.73979,0.00866,0.72424,0.58761,0.65027,0.51685,0.99798,1.81134,0.01189,0.00364,0.00364,0.00364
108,6802.17,0.74012,0.73262,0.00874,0.81863,0.53729,0.65465,0.52176,0.99473,1.81156,0.01175,0.00358,0.00358,0.00358
109,6865.02,0.72835,0.74376,0.00861,0.76554,0.56925,0.64799,0.51818,1.01334,1.77553,0.01196,0.00352,0.00352,0.00352
110,6927.93,0.72759,0.71555,0.00853,0.84203,0.51294,0.64873,0.51508,1.02094,1.85567,0.01195,0.00346,0.00346,0.00346
111,6990.8,0.72798,0.72582,0.00855,0.76631,0.58447,0.65697,0.51298,1.0209,1.72758,0.01195,0.0034,0.0034,0.0034
112,7053.65,0.73108,0.71537,0.00846,0.78047,0.54947,0.64542,0.50992,1.04516,1.83912,0.01212,0.00334,0.00334,0.00334
113,7116.51,0.72673,0.70798,0.00845,0.77295,0.56317,0.63675,0.51012,1.04146,1.84026,0.01217,0.00328,0.00328,0.00328
114,7179.41,0.72952,0.70468,0.00858,0.77235,0.5449,0.6286,0.50432,1.03959,1.9074,0.01234,0.00322,0.00322,0.00322
115,7242.31,0.71577,0.70063,0.00845,0.73943,0.56581,0.63221,0.50446,1.05406,1.86377,0.01246,0.00316,0.00316,0.00316
116,7305.2,0.70875,0.70361,0.00819,0.79135,0.53687,0.63995,0.51255,1.02646,1.91782,0.01204,0.0031,0.0031,0.0031
117,7368.06,0.70346,0.68204,0.00825,0.73631,0.57382,0.64886,0.51709,1.04041,1.8685,0.01228,0.00304,0.00304,0.00304
118,7430.94,0.71023,0.68001,0.0082,0.81268,0.54642,0.63626,0.51431,1.04578,1.88775,0.01235,0.00298,0.00298,0.00298
119,7493.85,0.70433,0.67563,0.00825,0.74566,0.55708,0.6405,0.51959,1.01149,1.85339,0.01186,0.00292,0.00292,0.00292
120,7556.72,0.69753,0.67385,0.00808,0.74569,0.56773,0.64048,0.51201,1.02822,1.85622,0.01205,0.00286,0.00286,0.00286
121,7619.58,0.68919,0.65694,0.00818,0.76804,0.53881,0.63563,0.51577,1.01114,1.89218,0.01184,0.0028,0.0028,0.0028
122,7682.45,0.68272,0.65936,0.00794,0.8004,0.54642,0.63771,0.52115,1.03848,1.89728,0.01217,0.00274,0.00274,0.00274
123,7745.38,0.68202,0.65974,0.00807,0.78407,0.56925,0.64209,0.51592,1.03744,1.90581,0.01223,0.00268,0.00268,0.00268
124,7808.31,0.68454,0.65912,0.008,0.77712,0.56785,0.64364,0.5206,1.03401,1.91538,0.0121,0.00262,0.00262,0.00262
