epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,4139.88,0.85798,0.92343,0.01031,0.75433,0.61796,0.69197,0.52723,0.99638,1.41154,0.01207,0.0055,0.0055,0.0055
77,4192.94,0.84665,0.91779,0.01004,0.7831,0.57534,0.67792,0.51168,0.99452,1.46185,0.01219,0.00544,0.00544,0.00544
78,4246.31,0.84971,0.91913,0.0103,0.71837,0.61644,0.67612,0.52007,1.02369,1.38981,0.01223,0.00538,0.00538,0.00538
79,4300.28,0.85,0.91934,0.01005,0.76443,0.56317,0.67674,0.51353,1.01434,1.42918,0.01234,0.00532,0.00532,0.00532
80,4354.37,0.85127,0.93364,0.01,0.7878,0.58752,0.68241,0.5261,1.0085,1.46295,0.0119,0.00526,0.00526,0.00526
81,4408.02,0.83926,0.89165,0.00984,0.77931,0.57686,0.66501,0.51164,1.01882,1.45966,0.01215,0.0052,0.0052,0.0052
82,4460.89,0.84066,0.87704,0.00985,0.76082,0.58143,0.66918,0.52218,0.9785,1.52746,0.0118,0.00514,0.00514,0.00514
83,4513.96,0.84539,0.89836,0.01005,0.74296,0.59361,0.66906,0.51919,0.99567,1.49032,0.01215,0.00508,0.00508,0.00508
84,4567.64,0.83275,0.87534,0.00989,0.76537,0.60572,0.68106,0.5253,1.00661,1.46308,0.01211,0.00502,0.00502,0.00502
85,4621.36,0.84041,0.88202,0.01008,0.76861,0.57133,0.66119,0.51718,0.9848,1.58438,0.01162,0.00496,0.00496,0.00496
86,4675.29,0.81783,0.86493,0.00963,0.76853,0.59126,0.67553,0.52112,0.97512,1.48911,0.01163,0.0049,0.0049,0.0049
87,4729.22,0.82679,0.90138,0.00986,0.762,0.60426,0.68151,0.5321,0.96821,1.52513,0.01155,0.00484,0.00484,0.00484
88,4783.11,0.8111,0.85814,0.0096,0.73474,0.58904,0.65456,0.51344,0.96675,1.66601,0.01152,0.00478,0.00478,0.00478
89,4837.04,0.81795,0.86212,0.00984,0.80169,0.57991,0.67913,0.52322,0.99493,1.51692,0.01186,0.00472,0.00472,0.00472
90,4890.84,0.79885,0.84725,0.00936,0.7896,0.58295,0.66297,0.51483,0.99589,1.57919,0.01186,0.00466,0.00466,0.00466
91,4944.51,0.7997,0.83948,0.00929,0.73847,0.57686,0.66139,0.50773,1.01144,1.61755,0.01208,0.0046,0.0046,0.0046
92,4998.63,0.80313,0.84194,0.00941,0.75423,0.5997,0.67504,0.52771,0.98179,1.53772,0.01177,0.00454,0.00454,0.00454
93,5052.7,0.79761,0.82572,0.00943,0.72127,0.59817,0.66012,0.51269,0.97971,1.60346,0.01167,0.00448,0.00448,0.00448
94,5106.64,0.79313,0.82328,0.00945,0.72935,0.59056,0.66825,0.51904,0.98594,1.59976,0.01157,0.00442,0.00442,0.00442
95,5160.67,0.7917,0.82094,0.00933,0.76033,0.57944,0.66427,0.51483,1.02548,1.56614,0.01217,0.00436,0.00436,0.00436
96,5214.67,0.78221,0.81661,0.00914,0.76116,0.586,0.67299,0.52022,0.99257,1.58624,0.01176,0.0043,0.0043,0.0043
97,5268.63,0.79183,0.81384,0.00939,0.74637,0.59209,0.66672,0.51787,0.99853,1.60026,0.01181,0.00424,0.00424,0.00424
98,5322.57,0.78018,0.80438,0.00937,0.75345,0.57078,0.6688,0.52219,0.98625,1.60682,0.01153,0.00418,0.00418,0.00418
99,5376.51,0.77948,0.80752,0.0093,0.78149,0.57701,0.67602,0.5281,0.96784,1.61334,0.01126,0.00412,0.00412,0.00412
100,5430.56,0.77365,0.79992,0.009,0.76288,0.57839,0.67035,0.51446,1.00609,1.55282,0.01192,0.00406,0.00406,0.00406
101,5484.43,0.77667,0.79905,0.00923,0.77176,0.56773,0.65821,0.51273,1.00762,1.6101,0.01203,0.004,0.004,0.004
102,5538.17,0.75514,0.7731,0.0087,0.76586,0.57686,0.65902,0.51221,0.98037,1.63927,0.01169,0.00394,0.00394,0.00394
103,5592.03,0.7566,0.78204,0.00878,0.77605,0.56435,0.66968,0.51969,0.98733,1.61788,0.0118,0.00388,0.00388,0.00388
104,5645.87,0.75218,0.77084,0.00889,0.85013,0.54033,0.67751,0.52431,1.01827,1.60489,0.01224,0.00382,0.00382,0.00382
105,5699.67,0.76053,0.77091,0.00905,0.76065,0.56012,0.66934,0.52194,1.01053,1.60768,0.01211,0.00376,0.00376,0.00376
106,5753.51,0.7542,0.77999,0.00891,0.72947,0.5997,0.67579,0.52409,0.99583,1.63532,0.01184,0.0037,0.0037,0.0037
107,5807.48,0.74683,0.76717,0.00874,0.73444,0.58295,0.66006,0.51029,1.00436,1.68102,0.01192,0.00364,0.00364,0.00364
108,5861.35,0.7449,0.76004,0.00877,0.80858,0.54009,0.66416,0.51857,1.00331,1.70222,0.01192,0.00358,0.00358,0.00358
109,5915.21,0.73881,0.74726,0.00867,0.82013,0.56621,0.67419,0.52499,1.02396,1.57985,0.01219,0.00352,0.00352,0.00352
110,5969.03,0.73007,0.74422,0.0085,0.75755,0.58295,0.6687,0.52183,0.9907,1.67619,0.01158,0.00346,0.00346,0.00346
111,6022.73,0.73113,0.75123,0.00865,0.79195,0.57078,0.67437,0.52449,0.99647,1.66268,0.01169,0.0034,0.0034,0.0034
112,6076.55,0.72707,0.75464,0.00865,0.82181,0.53729,0.66021,0.51514,1.014,1.7166,0.01204,0.00334,0.00334,0.00334
113,6130.47,0.72659,0.73355,0.00836,0.77973,0.54958,0.65724,0.52107,1.00277,1.72371,0.01187,0.00328,0.00328,0.00328
114,6184.39,0.73141,0.74302,0.00876,0.78653,0.56925,0.66878,0.52369,1.01133,1.67228,0.0119,0.00322,0.00322,0.00322
115,6238.15,0.72413,0.73538,0.00857,0.79827,0.56618,0.6573,0.52054,1.00832,1.72862,0.01191,0.00316,0.00316,0.00316
116,6291.81,0.7116,0.71092,0.00835,0.8163,0.56136,0.66693,0.52414,0.98473,1.72606,0.01174,0.0031,0.0031,0.0031
117,6345.35,0.71293,0.72308,0.00839,0.81083,0.56469,0.66321,0.51959,0.99735,1.75315,0.01185,0.00304,0.00304,0.00304
118,6399.11,0.70537,0.72655,0.00818,0.79669,0.53729,0.65317,0.51629,0.98365,1.7892,0.01167,0.00298,0.00298,0.00298
119,6453.03,0.7099,0.72064,0.00847,0.79104,0.5589,0.66703,0.52497,1.00022,1.71317,0.01186,0.00292,0.00292,0.00292
