epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,6201.51,0.85516,0.90479,0.00998,0.7481,0.58904,0.66865,0.51319,1.02244,1.49732,0.01196,0.00478,0.00478,0.00478
89,6271.95,0.85087,0.90465,0.01005,0.77945,0.56773,0.66753,0.51883,1.03742,1.57407,0.01212,0.00472,0.00472,0.00472
90,6342.43,0.83515,0.88621,0.00983,0.72741,0.5997,0.66279,0.51481,1.02105,1.54542,0.01188,0.00466,0.00466,0.00466
91,6412.86,0.83352,0.88592,0.00955,0.76263,0.58295,0.67517,0.52715,1.03095,1.54316,0.01203,0.0046,0.0046,0.0046
92,6483.41,0.82966,0.86967,0.00951,0.72715,0.58904,0.66496,0.51761,1.02852,1.59506,0.01199,0.00454,0.00454,0.00454
93,6553.84,0.82396,0.85368,0.00965,0.72829,0.60274,0.66527,0.50825,1.05044,1.59006,0.01242,0.00448,0.00448,0.00448
94,6624.37,0.82671,0.86561,0.00958,0.79968,0.55708,0.66693,0.5213,1.03421,1.5592,0.0121,0.00442,0.00442,0.00442
95,6694.76,0.81498,0.85089,0.00963,0.75458,0.57094,0.66265,0.51762,1.01721,1.62708,0.01176,0.00436,0.00436,0.00436
96,6765.15,0.82606,0.84752,0.00967,0.79127,0.56621,0.67682,0.52123,1.01292,1.5832,0.01192,0.0043,0.0043,0.0043
97,6835.58,0.82179,0.84422,0.00963,0.7136,0.60274,0.66263,0.51529,1.01195,1.60798,0.01195,0.00424,0.00424,0.00424
98,6906.16,0.82146,0.84785,0.00959,0.76588,0.59209,0.66738,0.52138,1.02132,1.56429,0.01196,0.00418,0.00418,0.00418
99,6976.74,0.81779,0.83118,0.00958,0.74177,0.58752,0.66816,0.51861,1.01758,1.68088,0.01192,0.00412,0.00412,0.00412
100,7047.21,0.8052,0.8407,0.00956,0.78053,0.54338,0.66276,0.51641,1.02722,1.64727,0.01205,0.00406,0.00406,0.00406
101,7117.69,0.79987,0.80915,0.00923,0.72027,0.60746,0.67658,0.52112,1.04063,1.61561,0.01205,0.004,0.004,0.004
102,7188.19,0.79996,0.81092,0.00922,0.74701,0.57686,0.66479,0.51896,1.02364,1.67657,0.01195,0.00394,0.00394,0.00394
103,7258.64,0.7916,0.82282,0.0094,0.71083,0.58743,0.65724,0.51846,1.00595,1.7256,0.01179,0.00388,0.00388,0.00388
104,7329.1,0.77801,0.79985,0.00926,0.78528,0.56012,0.66744,0.53019,1.00434,1.6523,0.01185,0.00382,0.00382,0.00382
105,7399.57,0.79334,0.80125,0.00937,0.76272,0.57839,0.66725,0.52047,1.02174,1.63404,0.01198,0.00376,0.00376,0.00376
106,7469.96,0.7896,0.80296,0.0092,0.71691,0.60274,0.67146,0.52819,1.02705,1.63762,0.01196,0.0037,0.0037,0.0037
107,7540.74,0.78106,0.79498,0.00905,0.78617,0.54795,0.64954,0.51282,1.01519,1.74065,0.01185,0.00364,0.00364,0.00364
108,7611.09,0.78108,0.79415,0.00921,0.75676,0.57839,0.6528,0.52048,1.01536,1.75186,0.0119,0.00358,0.00358,0.00358
109,7681.51,0.77477,0.78826,0.00916,0.76281,0.55708,0.64837,0.51174,1.04232,1.76245,0.01224,0.00352,0.00352,0.00352
110,7751.86,0.76737,0.76172,0.00901,0.76956,0.57947,0.66068,0.51992,1.02646,1.71073,0.01178,0.00346,0.00346,0.00346
