epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,2100.78,0.76517,0.70938,0.00905,0.73725,0.60731,0.6707,0.52908,1.00186,1.7379,0.01214,0.00502,0.00502,0.00502
85,2125.59,0.76697,0.71316,0.00907,0.81888,0.56469,0.664,0.53102,0.97441,1.74846,0.01179,0.00496,0.00496,0.00496
86,2150.3,0.74913,0.70193,0.0089,0.7972,0.5744,0.66311,0.52655,1.01559,1.72963,0.01251,0.0049,0.0049,0.0049
87,2175.12,0.76874,0.70369,0.00917,0.81426,0.57383,0.67078,0.53782,1.0172,1.73243,0.01223,0.00484,0.00484,0.00484
88,2200.01,0.75466,0.69108,0.00889,0.80962,0.58257,0.67978,0.54501,1.03044,1.70171,0.01251,0.00478,0.00478,0.00478
89,2225.05,0.74546,0.69156,0.00884,0.78553,0.59095,0.67413,0.53886,1.02715,1.75903,0.01221,0.00472,0.00472,0.00472
90,2249.77,0.73911,0.68789,0.0088,0.81995,0.58143,0.66088,0.53444,0.99866,1.76372,0.0121,0.00466,0.00466,0.00466
91,2273.95,0.73338,0.672,0.00848,0.76791,0.58447,0.64221,0.51505,1.02456,1.91798,0.01208,0.0046,0.0046,0.0046
92,2298.21,0.72594,0.66445,0.00837,0.77862,0.56745,0.64709,0.52243,1.0125,1.87964,0.01252,0.00454,0.00454,0.00454
93,2322.64,0.72525,0.66173,0.00857,0.75893,0.59513,0.66365,0.53093,0.99918,1.81136,0.01217,0.00448,0.00448,0.00448
94,2347.45,0.72133,0.674,0.00837,0.7401,0.61035,0.66798,0.53202,1.02105,1.74964,0.01263,0.00442,0.00442,0.00442
95,2372.19,0.71562,0.65692,0.00844,0.71904,0.58447,0.65768,0.52848,1.0148,1.8763,0.0124,0.00436,0.00436,0.00436
96,2397.01,0.71522,0.67106,0.0084,0.77915,0.57458,0.65974,0.53346,0.99107,1.77762,0.0119,0.0043,0.0043,0.0043
97,2421.71,0.72067,0.66127,0.00849,0.78207,0.56164,0.65351,0.52923,0.98073,1.87235,0.01195,0.00424,0.00424,0.00424
98,2446.59,0.7167,0.65917,0.00846,0.75916,0.59665,0.66747,0.52949,1.01545,1.7682,0.01262,0.00418,0.00418,0.00418
99,2471.5,0.70791,0.63723,0.00834,0.82191,0.55099,0.64982,0.52682,1.00342,1.9113,0.01249,0.00412,0.00412,0.00412
100,2496.31,0.71148,0.65203,0.00852,0.78625,0.57666,0.64368,0.51688,1.04567,1.89116,0.01291,0.00406,0.00406,0.00406
101,2521.14,0.70601,0.62052,0.00821,0.74733,0.5997,0.65601,0.52668,0.99885,1.84716,0.01229,0.004,0.004,0.004
102,2545.92,0.69564,0.62279,0.00805,0.76368,0.56621,0.64392,0.51784,1.04492,1.93696,0.0129,0.00394,0.00394,0.00394
103,2570.8,0.70197,0.63185,0.00832,0.74916,0.58295,0.64773,0.52376,1.01989,1.97886,0.01247,0.00388,0.00388,0.00388
104,2595.68,0.69415,0.61714,0.00832,0.7669,0.59088,0.6681,0.54031,1.01983,1.74558,0.0124,0.00382,0.00382,0.00382
105,2620.48,0.6953,0.62123,0.00828,0.79117,0.57078,0.66145,0.53892,1.02296,1.8679,0.01258,0.00376,0.00376,0.00376
106,2645.29,0.68964,0.61664,0.00805,0.73367,0.59958,0.67079,0.5458,1.01079,1.79933,0.01221,0.0037,0.0037,0.0037
107,2670.45,0.68492,0.61963,0.00795,0.80426,0.57839,0.65641,0.52905,1.014,1.84595,0.01229,0.00364,0.00364,0.00364
108,2695.48,0.68574,0.61134,0.00814,0.74512,0.60578,0.65424,0.52781,1.01071,1.8502,0.01235,0.00358,0.00358,0.00358
109,2720.47,0.67686,0.62287,0.008,0.80853,0.5723,0.64958,0.52325,1.00152,1.90619,0.01218,0.00352,0.00352,0.00352
110,2745.35,0.67295,0.59257,0.00791,0.7986,0.56164,0.64578,0.52291,1.0318,1.92412,0.01263,0.00346,0.00346,0.00346
111,2770.38,0.67167,0.61764,0.00788,0.77868,0.5723,0.64884,0.52601,1.01102,1.88235,0.01232,0.0034,0.0034,0.0034
112,2795.38,0.67711,0.60244,0.0079,0.72544,0.60323,0.65923,0.53235,1.00289,1.92254,0.01218,0.00334,0.00334,0.00334
113,2820.28,0.67323,0.59564,0.00779,0.74098,0.60731,0.64953,0.52623,1.01953,1.83034,0.01234,0.00328,0.00328,0.00328
114,2845.21,0.67226,0.59414,0.00787,0.76367,0.57839,0.63147,0.50899,1.03414,1.9131,0.01252,0.00322,0.00322,0.00322
115,2870.06,0.66648,0.58872,0.00785,0.80625,0.56317,0.64809,0.52394,1.03382,1.85187,0.01245,0.00316,0.00316,0.00316
116,2894.92,0.66287,0.58713,0.0077,0.76555,0.56621,0.64491,0.52356,1.01803,1.91077,0.01259,0.0031,0.0031,0.0031
117,2919.7,0.64973,0.58217,0.0076,0.77093,0.58752,0.66058,0.53225,1.03096,1.78961,0.01258,0.00304,0.00304,0.00304
118,2944.41,0.65631,0.57099,0.00762,0.78295,0.5723,0.6423,0.51902,1.02613,1.95508,0.0125,0.00298,0.00298,0.00298
119,2969.13,0.64559,0.57241,0.00753,0.76517,0.58904,0.64407,0.52644,1.0052,1.97651,0.01202,0.00292,0.00292,0.00292
120,2994.02,0.64232,0.56642,0.00747,0.74488,0.60437,0.64517,0.52116,1.02842,1.95799,0.01245,0.00286,0.00286,0.00286
121,3018.82,0.63543,0.55741,0.00749,0.78292,0.57839,0.64597,0.52099,1.04004,1.90047,0.01248,0.0028,0.0028,0.0028
122,3043.72,0.63078,0.553,0.00733,0.80697,0.55995,0.64769,0.52318,1.02673,1.93414,0.01239,0.00274,0.00274,0.00274
123,3068.57,0.63509,0.54209,0.0075,0.75248,0.58904,0.6408,0.51712,1.02435,1.94375,0.01252,0.00268,0.00268,0.00268
124,3093.38,0.62668,0.5539,0.00734,0.77556,0.56925,0.63572,0.51691,1.06892,1.92801,0.01308,0.00262,0.00262,0.00262
125,3118.24,0.62818,0.55025,0.00732,0.78913,0.58098,0.6478,0.52401,1.04315,1.93767,0.01281,0.00256,0.00256,0.00256
126,3143.79,0.631,0.55178,0.00731,0.80113,0.56773,0.64742,0.52603,1.04468,1.95158,0.01279,0.0025,0.0025,0.0025
127,3168.67,0.62668,0.54886,0.00729,0.77746,0.58492,0.64468,0.52387,1.03402,1.92884,0.01272,0.00244,0.00244,0.00244
128,3193.55,0.61689,0.54096,0.00724,0.75361,0.5866,0.63756,0.51648,1.02942,1.94726,0.01267,0.00238,0.00238,0.00238
129,3218.22,0.62232,0.54023,0.00735,0.75869,0.56947,0.6421,0.52793,1.02777,1.93936,0.01273,0.00232,0.00232,0.00232
130,3243.19,0.60813,0.53336,0.00714,0.77156,0.58605,0.64216,0.52211,1.02564,1.90971,0.01262,0.00226,0.00226,0.00226
131,3267.95,0.60617,0.52589,0.00712,0.78261,0.58084,0.6391,0.52592,1.02109,1.95941,0.0125,0.0022,0.0022,0.0022
132,3292.85,0.61808,0.54923,0.00727,0.80251,0.569,0.64054,0.52859,1.02923,1.93402,0.01246,0.00214,0.00214,0.00214
133,3317.75,0.59713,0.51816,0.00682,0.79167,0.57078,0.64755,0.52995,1.03352,1.91136,0.01261,0.00208,0.00208,0.00208
134,3342.73,0.59221,0.53329,0.00685,0.81036,0.57382,0.63141,0.52203,1.03446,1.95379,0.01273,0.00202,0.00202,0.00202
135,3367.55,0.59311,0.51675,0.00689,0.78041,0.55708,0.632,0.5216,1.02418,1.94608,0.01252,0.00196,0.00196,0.00196
136,3392.39,0.59025,0.52622,0.00683,0.77131,0.57534,0.63619,0.52181,1.05236,1.91816,0.01305,0.0019,0.0019,0.0019
137,3417.06,0.59501,0.51094,0.0069,0.83035,0.54947,0.64068,0.52196,1.03661,1.92096,0.01276,0.00184,0.00184,0.00184
138,3441.71,0.59364,0.53077,0.00692,0.8004,0.57985,0.64806,0.52527,1.02238,1.921,0.01264,0.00178,0.00178,0.00178
139,3466.5,0.59823,0.50892,0.00703,0.779,0.57408,0.63993,0.52047,1.04813,1.94294,0.01287,0.00172,0.00172,0.00172
140,3491.29,0.57678,0.49949,0.00669,0.78457,0.57991,0.63895,0.52152,1.05205,1.93339,0.0129,0.00166,0.00166,0.00166
141,3515.94,0.59212,0.51882,0.00676,0.80401,0.57078,0.63679,0.52314,1.03681,1.94241,0.01271,0.0016,0.0016,0.0016
142,3540.84,0.58112,0.5231,0.0068,0.82373,0.5619,0.64406,0.52542,1.04343,1.9359,0.01276,0.00154,0.00154,0.00154
143,3565.58,0.57045,0.4963,0.00666,0.78009,0.56621,0.63749,0.52119,1.04236,1.9414,0.01276,0.00148,0.00148,0.00148
144,3589.97,0.56932,0.50704,0.0067,0.80076,0.56773,0.63803,0.52381,1.04324,1.95151,0.01264,0.00142,0.00142,0.00142
145,3614.76,0.58118,0.50327,0.00676,0.80284,0.5702,0.64344,0.52884,1.03943,1.90768,0.01268,0.00136,0.00136,0.00136
146,3639.16,0.57021,0.49811,0.00665,0.80061,0.56773,0.64286,0.52733,1.05137,1.94624,0.01288,0.0013,0.0013,0.0013
147,3663.84,0.57113,0.49938,0.00676,0.82584,0.56297,0.64362,0.52803,1.03133,1.97568,0.01257,0.00124,0.00124,0.00124
148,3688.41,0.5629,0.48832,0.00638,0.81519,0.5586,0.63563,0.52251,1.03298,2.02621,0.01257,0.00118,0.00118,0.00118
149,3713.32,0.56435,0.48733,0.00656,0.82126,0.55403,0.62789,0.51628,1.01755,2.00428,0.01238,0.00112,0.00112,0.00112
150,3738.14,0.55862,0.47776,0.00655,0.80703,0.56469,0.62793,0.51481,1.02648,2.03824,0.01255,0.00106,0.00106,0.00106
151,3762.94,0.56408,0.49124,0.00656,0.79536,0.55556,0.63594,0.52163,1.03113,2.02721,0.01257,0.001,0.001,0.001
152,3787.67,0.56069,0.48877,0.00668,0.82502,0.54541,0.63252,0.51887,1.04791,2.02656,0.01291,0.00094,0.00094,0.00094
153,3812.37,0.55463,0.4881,0.00636,0.8142,0.54694,0.62568,0.51262,1.04382,2.06145,0.01275,0.00088,0.00088,0.00088
154,3836.61,0.56018,0.48765,0.00654,0.79273,0.55886,0.63109,0.51373,1.04648,2.07865,0.0128,0.00082,0.00082,0.00082
155,3861.34,0.55361,0.47936,0.00645,0.81116,0.55251,0.62951,0.5144,1.04677,2.07889,0.01286,0.00076,0.00076,0.00076
156,3887.29,0.37309,0.21773,0.00526,0.7794,0.56464,0.63633,0.52079,1.03421,2.04683,0.01274,0.0007,0.0007,0.0007
157,3912.21,0.36985,0.20577,0.00524,0.78317,0.55403,0.6396,0.52626,1.04292,2.09653,0.01288,0.00064,0.00064,0.00064
158,3937.09,0.36722,0.20677,0.00521,0.82912,0.54186,0.64187,0.52879,1.04758,2.06373,0.01291,0.00058,0.00058,0.00058
159,3961.92,0.36353,0.20061,0.00507,0.84209,0.53573,0.6387,0.52709,1.05104,2.08006,0.01293,0.00052,0.00052,0.00052
160,3986.66,0.36151,0.2024,0.00505,0.85934,0.5312,0.63513,0.52446,1.04444,2.10763,0.0128,0.00046,0.00046,0.00046
161,4011.48,0.35804,0.20575,0.00498,0.84651,0.52816,0.6329,0.51965,1.04858,2.08705,0.01286,0.0004,0.0004,0.0004
162,4036.27,0.35545,0.1966,0.00492,0.76574,0.56469,0.63182,0.52032,1.04239,2.09565,0.01277,0.00034,0.00034,0.00034
163,4061.1,0.3581,0.20298,0.005,0.82892,0.53881,0.63372,0.52153,1.04076,2.10573,0.01277,0.00028,0.00028,0.00028
164,4085.87,0.34929,0.19173,0.00488,0.82714,0.53897,0.63175,0.52044,1.04218,2.11622,0.01277,0.00022,0.00022,0.00022
165,4110.65,0.35007,0.19739,0.00488,0.82652,0.54338,0.6337,0.52189,1.04752,2.10503,0.01277,0.00016,0.00016,0.00016
