epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,5940.31,0.71292,0.69539,0.00821,0.81103,0.56179,0.65968,0.51786,1.03702,1.80533,0.0123,0.00286,0.00286,0.00286
121,5989.54,0.70371,0.66552,0.0083,0.76391,0.57839,0.65572,0.52472,1.0327,1.86694,0.01224,0.0028,0.0028,0.0028
122,6038.78,0.70273,0.6683,0.00817,0.77461,0.58063,0.65287,0.52015,1.0419,1.84784,0.01239,0.00274,0.00274,0.00274
123,6088.08,0.69859,0.66204,0.00824,0.78295,0.56621,0.63295,0.5108,1.03408,1.92473,0.01213,0.00268,0.00268,0.00268
124,6137.35,0.6971,0.67102,0.00816,0.83204,0.53729,0.63744,0.51005,1.02904,1.95771,0.01211,0.00262,0.00262,0.00262
125,6186.62,0.68942,0.66393,0.00795,0.75212,0.57267,0.64016,0.51594,1.02547,1.97427,0.01214,0.00256,0.00256,0.00256
126,6235.86,0.69142,0.66285,0.00801,0.83467,0.55556,0.6472,0.51615,1.04799,1.87266,0.01234,0.0025,0.0025,0.0025
127,6285.14,0.69197,0.67239,0.00804,0.81651,0.5586,0.65316,0.52389,1.03235,1.8544,0.01207,0.00244,0.00244,0.00244
128,6334.39,0.68485,0.65704,0.00796,0.79101,0.55881,0.64822,0.51903,1.03401,1.93938,0.01204,0.00238,0.00238,0.00238
129,6383.67,0.68796,0.66435,0.0081,0.78654,0.56317,0.64861,0.52289,1.03114,1.91381,0.01203,0.00232,0.00232,0.00232
130,6432.91,0.68378,0.65026,0.00802,0.83562,0.55251,0.64949,0.5241,1.04019,1.85258,0.01224,0.00226,0.00226,0.00226
131,6482.17,0.67373,0.63738,0.00795,0.79375,0.57078,0.64656,0.52021,1.02849,1.9379,0.0121,0.0022,0.0022,0.0022
132,6531.42,0.68554,0.66288,0.00808,0.74681,0.58363,0.64146,0.51522,1.03428,1.97294,0.01205,0.00214,0.00214,0.00214
133,6580.68,0.67285,0.62742,0.00771,0.74537,0.5723,0.64377,0.51931,1.03832,1.94583,0.01228,0.00208,0.00208,0.00208
134,6629.89,0.6642,0.64703,0.00768,0.76506,0.57839,0.64733,0.51924,1.03869,1.89518,0.01216,0.00202,0.00202,0.00202
135,6679.18,0.66134,0.63602,0.00764,0.77926,0.57494,0.64437,0.51951,1.03308,1.93912,0.01222,0.00196,0.00196,0.00196
136,6728.41,0.65955,0.63827,0.00764,0.81385,0.55233,0.63669,0.50784,1.04832,1.97274,0.0124,0.0019,0.0019,0.0019
137,6777.72,0.65888,0.62585,0.00755,0.82048,0.55403,0.64591,0.51964,1.04106,1.9167,0.01225,0.00184,0.00184,0.00184
138,6826.97,0.65981,0.64243,0.00765,0.81052,0.55992,0.65095,0.52061,1.03986,1.9242,0.01212,0.00178,0.00178,0.00178
139,6876.25,0.65938,0.63011,0.00769,0.77564,0.56773,0.64461,0.51699,1.04357,1.94161,0.01244,0.00172,0.00172,0.00172
140,6925.5,0.64154,0.6136,0.00739,0.82561,0.54186,0.6484,0.52421,1.04184,1.94494,0.01233,0.00166,0.00166,0.00166
141,6974.78,0.66181,0.62684,0.00753,0.77316,0.56164,0.64292,0.52527,1.04183,2.01308,0.0123,0.0016,0.0016,0.0016
142,7024.04,0.64737,0.62078,0.00752,0.84556,0.53333,0.64545,0.52653,1.02528,1.9959,0.01218,0.00154,0.00154,0.00154
143,7073.31,0.64153,0.60032,0.00748,0.84416,0.5312,0.6484,0.52457,1.02633,2.00771,0.01211,0.00148,0.00148,0.00148
144,7122.52,0.63851,0.60733,0.00746,0.74713,0.57078,0.63491,0.51164,1.02499,2.05166,0.012,0.00142,0.00142,0.00142
145,7171.86,0.64417,0.61029,0.00744,0.73515,0.56925,0.63663,0.51121,1.02475,2.04219,0.01193,0.00136,0.00136,0.00136
146,7221.09,0.63311,0.60842,0.00735,0.77171,0.56084,0.63865,0.51323,1.03551,2.0349,0.01208,0.0013,0.0013,0.0013
147,7270.38,0.63728,0.59942,0.00752,0.8006,0.54033,0.63608,0.51532,1.02513,2.02602,0.01205,0.00124,0.00124,0.00124
148,7319.61,0.62749,0.58985,0.00713,0.81576,0.53729,0.63387,0.50919,1.02951,2.0524,0.01207,0.00118,0.00118,0.00118
