epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,7393.23,0.59965,0.55228,0.00706,0.83376,0.54642,0.6432,0.51442,1.04763,2.11849,0.01215,0.00094,0.00094,0.00094
153,7441.95,0.59851,0.55565,0.00681,0.83619,0.54033,0.64335,0.51712,1.04836,2.10293,0.01213,0.00088,0.00088,0.00088
154,7490.01,0.58868,0.54124,0.00688,0.81169,0.55766,0.64523,0.51929,1.05468,2.12305,0.01226,0.00082,0.00082,0.00082
155,7537.58,0.58212,0.52372,0.00668,0.81201,0.55708,0.64712,0.51931,1.05239,2.11688,0.01225,0.00076,0.00076,0.00076
156,7587.66,0.3964,0.25207,0.0055,0.77045,0.56164,0.64297,0.51865,1.05998,2.11819,0.01236,0.0007,0.0007,0.0007
157,7637.38,0.39183,0.24702,0.00548,0.77201,0.56317,0.64141,0.5196,1.04676,2.15555,0.01217,0.00064,0.00064,0.00064
158,7688.29,0.38866,0.24326,0.00542,0.78175,0.55403,0.64192,0.51799,1.04447,2.15597,0.0121,0.00058,0.00058,0.00058
159,7738.61,0.38901,0.23995,0.00537,0.80764,0.54338,0.64122,0.51649,1.04069,2.18576,0.0121,0.00052,0.00052,0.00052
160,7787.68,0.38529,0.23849,0.00531,0.76505,0.56502,0.64169,0.51671,1.04512,2.19536,0.01212,0.00046,0.00046,0.00046
161,7835.99,0.38079,0.24012,0.00528,0.75067,0.57282,0.64136,0.52113,1.04149,2.21389,0.01208,0.0004,0.0004,0.0004
162,7884.59,0.37637,0.23141,0.00512,0.75347,0.57686,0.64281,0.52031,1.03791,2.18548,0.01205,0.00034,0.00034,0.00034
163,7932.11,0.37627,0.24123,0.0052,0.80212,0.54338,0.63895,0.51855,1.04062,2.21581,0.01214,0.00028,0.00028,0.00028
164,7980.2,0.37481,0.22952,0.00513,0.78866,0.54527,0.64249,0.51871,1.04186,2.20637,0.01211,0.00022,0.00022,0.00022
165,8029.51,0.37091,0.22431,0.00511,0.7933,0.54186,0.64153,0.5187,1.04869,2.18521,0.01223,0.00016,0.00016,0.00016
