epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,2338.83,0.85847,0.89357,0.01009,0.7324,0.56925,0.64707,0.49475,1.0452,1.73358,0.01242,0.00382,0.00382,0.00382
105,2361.37,0.85454,0.89,0.00991,0.74054,0.57078,0.64905,0.49709,1.04532,1.66093,0.01272,0.00376,0.00376,0.00376
106,2384.07,0.852,0.89829,0.01004,0.73853,0.57382,0.64926,0.49777,1.06153,1.66592,0.01284,0.0037,0.0037,0.0037
107,2406.81,0.84474,0.87984,0.00985,0.7527,0.56983,0.63649,0.487,1.0779,1.76376,0.0131,0.00364,0.00364,0.00364
108,2429.56,0.85323,0.8768,0.00993,0.74426,0.56698,0.64603,0.49739,1.05626,1.71363,0.01266,0.00358,0.00358,0.00358
109,2452.23,0.86332,0.88732,0.01002,0.7458,0.55403,0.64352,0.49661,1.0587,1.7414,0.01271,0.00352,0.00352,0.00352
110,2474.29,0.83867,0.87221,0.00979,0.75092,0.58295,0.66134,0.50825,1.04729,1.63956,0.01251,0.00346,0.00346,0.00346
111,2496.07,0.83161,0.87443,0.00982,0.772,0.56469,0.66043,0.51073,1.06017,1.67911,0.01274,0.0034,0.0034,0.0034
112,2516.08,0.83961,0.86981,0.00969,0.71499,0.58039,0.63906,0.4932,1.07032,1.72551,0.01274,0.00334,0.00334,0.00334
113,2537.53,0.83125,0.8563,0.00963,0.78777,0.56621,0.6414,0.50207,1.06848,1.72611,0.01279,0.00328,0.00328,0.00328
114,2558.26,0.83565,0.86216,0.00976,0.77866,0.56012,0.64028,0.50126,1.06976,1.73174,0.01283,0.00322,0.00322,0.00322
115,2579.69,0.84172,0.86327,0.00998,0.70118,0.59361,0.64572,0.50308,1.05085,1.77502,0.01259,0.00316,0.00316,0.00316
116,2600.95,0.82261,0.84768,0.00951,0.74641,0.58295,0.65325,0.50739,1.0524,1.75238,0.01271,0.0031,0.0031,0.0031
117,2621.79,0.8294,0.85186,0.00971,0.73132,0.56773,0.63616,0.49842,1.07695,1.78285,0.01284,0.00304,0.00304,0.00304
118,2642.4,0.82533,0.83756,0.0096,0.74892,0.56296,0.635,0.49677,1.06332,1.78028,0.01265,0.00298,0.00298,0.00298
119,2663.51,0.81893,0.84289,0.00967,0.75778,0.56773,0.6496,0.50649,1.07213,1.68711,0.01272,0.00292,0.00292,0.00292
120,2685.84,0.81815,0.83396,0.00958,0.73492,0.57078,0.64618,0.50212,1.05248,1.73668,0.01258,0.00286,0.00286,0.00286
121,2708.25,0.80971,0.8177,0.00929,0.78092,0.54798,0.63568,0.49628,1.05664,1.82055,0.01253,0.0028,0.0028,0.0028
122,2730.56,0.80455,0.82777,0.00932,0.77,0.56053,0.649,0.50631,1.05463,1.828,0.0125,0.00274,0.00274,0.00274
123,2753.26,0.79634,0.81707,0.00937,0.74841,0.5723,0.6423,0.49944,1.05769,1.82771,0.01262,0.00268,0.00268,0.00268
124,2775.72,0.79983,0.80358,0.00936,0.7559,0.55708,0.63956,0.49829,1.06222,1.8596,0.01247,0.00262,0.00262,0.00262
125,2798.24,0.7923,0.79528,0.00903,0.74844,0.56925,0.6458,0.50697,1.0485,1.81545,0.01226,0.00256,0.00256,0.00256
126,2820.73,0.78751,0.79441,0.00898,0.72486,0.59665,0.64663,0.50481,1.06298,1.79594,0.01273,0.0025,0.0025,0.0025
127,2843.37,0.79038,0.81339,0.00916,0.73876,0.56815,0.6375,0.49757,1.0601,1.82469,0.01264,0.00244,0.00244,0.00244
128,2865.97,0.79183,0.81812,0.00913,0.76912,0.56773,0.63878,0.50141,1.05151,1.87871,0.01267,0.00238,0.00238,0.00238
129,2888.58,0.78064,0.78705,0.00899,0.78119,0.56164,0.64808,0.50695,1.05647,1.86513,0.01268,0.00232,0.00232,0.00232
130,2911.02,0.78744,0.77755,0.00908,0.79009,0.5586,0.64926,0.51207,1.06044,1.85411,0.01266,0.00226,0.00226,0.00226
131,2933.74,0.77987,0.78831,0.00897,0.78923,0.5449,0.63802,0.49587,1.05693,1.86901,0.0126,0.0022,0.0022,0.0022
132,2956.27,0.77988,0.78812,0.00903,0.79715,0.54429,0.63526,0.49482,1.05587,1.91166,0.01254,0.00214,0.00214,0.00214
133,2978.9,0.77845,0.78922,0.00899,0.8082,0.53875,0.64152,0.50093,1.08248,1.97025,0.01307,0.00208,0.00208,0.00208
134,3001.49,0.76539,0.79166,0.00873,0.77986,0.56078,0.64566,0.51161,1.07028,1.90215,0.01267,0.00202,0.00202,0.00202
135,3024.09,0.76849,0.76766,0.00891,0.748,0.56012,0.63763,0.50045,1.07355,1.92041,0.01271,0.00196,0.00196,0.00196
136,3046.5,0.76501,0.77022,0.00886,0.76293,0.56469,0.63975,0.49972,1.06113,1.86872,0.01252,0.0019,0.0019,0.0019
137,3069.15,0.7589,0.77282,0.00876,0.81557,0.5449,0.64168,0.50065,1.05937,1.90826,0.01262,0.00184,0.00184,0.00184
138,3091.7,0.76166,0.75867,0.00884,0.79794,0.55556,0.6383,0.50436,1.05266,1.92143,0.01258,0.00178,0.00178,0.00178
139,3114.63,0.7502,0.74777,0.00867,0.78952,0.54033,0.62825,0.49121,1.06937,1.96248,0.01267,0.00172,0.00172,0.00172
140,3137.2,0.75963,0.75777,0.00885,0.75147,0.55226,0.62491,0.49273,1.07905,1.96644,0.01288,0.00166,0.00166,0.00166
141,3160,0.75596,0.74197,0.00874,0.77124,0.53729,0.61754,0.48516,1.08234,1.98148,0.01284,0.0016,0.0016,0.0016
